Timestamp,Start,End,Walls,Path Length,Agent Type,Noise Level,Max Depth,Success,Nodes Explored,Search Time (μs)
2025-04-28 17:41:18,"(14, 11)","(7, 8)",74,-1,Depth,N/A,5,No,6,185
